Citation	Subject	Subject Label	Predicate	Object	Object Label	Qualifier	Subject Qualifier	Subject Extension	Object Extension	Count
36071243	MAXO:0009004	Exome sequencing	TREATS	moderate to severe disease		MONDO:0012669				1
36071243	Exome sequencing		TREATS	moderate to severe disease		Muenke syndrome				1
30686905	Monitoring for associated complications		TREATS	HP:0001744	Splenomegaly	Wilson disease-associated cirrhosis				1
30686905	Monitoring for associated complications		PREVENTS	progression from Child-Pugh grade A to B		Wilson disease-associated cirrhosis				1
30686905	Monitoring for associated complications		PREVENTS	HP:0001541	Ascites	Wilson disease-associated cirrhosis				1
34144249	Propensity-score matched analysis		PREVENTS	inpatient mortality		Wilson's disease				1
34144249	acute respiratory failure		TREATS	HP:0002878	acute respiratory failure	MONDO:0010200				1
34144249	acute renal failure		TREATS	acute renal failure		Wilson's disease				1
34144249	decompensated liver disease		TREATS	decompensated liver disease		Wilson's disease				1
34144249	liver failure		TREATS	HP:0001399	Hepatic failure	MONDO:0010200				1
29527989	Liver transplant		TREATS	dysfunction due to copper accumulation		MONDO:0010200				1
29527989	Seizure control medication		TREATS	HP:0001250	Epileptic seizures	MONDO:0010200	with Levetiracetam	CHEBI:6437		1
28861905	medications		TREATS	movement disorders		Rare movement disorders		Specific medications	Rare	1
28861905	Dietary changes		PREVENTS	movement disorders		Rare movement disorders		Dietary changes		1
28861905	Avoidance or management of triggers		PREVENTS	HP:0100022	Movement disorders	MONDO:0015143				1
28861905	Enzyme replacement therapy		TREATS	movement disorders		Rare movement disorders		Enzyme replacement therapy		1
28516971	Saliva testing		TREATS	diagnosis		Various diseases				1
28516971	Proteomic analysis		TREATS	diagnosis		Various diseases				1
37936530	Living donor liver transplant		TREATS	chronic liver disease		Pediatric liver diseases				1
37936530	Living donor liver transplant (LDLT)		TREATS	HP:0006554	acute liver failure	Pediatric liver diseases				1
37936530	Nutritional rehabilitation		PREVENTS	chronic liver disease		Pediatric liver diseases				1
37936530	Anticipation and management of post-operative complications		PREVENTS	HP:0002204	Pulmonary embolism	Pediatric liver diseases				1
37936530	Anticipation and management of post-operative complications		PREVENTS	HP:0100806	Sepsis	Pediatric liver diseases				1
37936530	Anticipation and management of post-operative complications		PREVENTS	surgical complications		Pediatric liver diseases				1
37936530	Anticipation and management of post-operative complications		PREVENTS	HP:0001919	acute renal failure	Pediatric liver diseases				1
29579829	liver transplant		TREATS	high mortality		MONDO:0019542				1
29579829	liver transplant		TREATS	encephalopathy grade III to IV		MONDO:0019542				1
30368998	MAXO:0001298	therapy	TREATS	severe acute liver failure		MONDO:0010200		CHEBI:27363		1
30368998	MAXO:0001298	therapy	TREATS	severe acute liver failure		MONDO:0010200		CHEBI:38161		1
30368998	Plasma exchange		TREATS	severe acute liver failure		Wilson disease		Plasma exchange		1
30368998	Continuous hemodiafiltration		TREATS	severe acute liver failure		MONDO:0010200				1
30368998	Liver transplantation		TREATS	severe acute liver failure		Wilson disease	n/a	n/a	n/a	1
30368998	Liver transplantation		TREATS	bleeding		Wilson disease		Liver transplantation	esophageal varix	1
32067425	utilization of a multiplexed biomarker peptide quantification method		PREVENTS	reduction in circulating B lymphocytes		X-linked agammaglobulinemia		multiplexed biomarker peptide quantification method		1
32067425	utilization		PREVENTS	decrease in serum immunoglobulins		X-linked agammaglobulinemia		multiplexed biomarker peptide quantification method		1
32067425	newborn screening (NBS)		PREVENTS	reduction in circulating B lymphocytes		MONDO:0010421				1
32067425	newborn screening (NBS)		PREVENTS	decrease in serum immunoglobulins		MONDO:0010421				1
28715695	Immunohistochemical expression analysis		TREATS	HP:0001402	Hepatocellular carcinoma (HCC)					1
28715695	Immunoblot analysis		TREATS	HP:0001402	Hepatocellular carcinoma (HCC)	MONDO:0007256				1
32276787	determination of reference intervals for spot urine		PREVENTS	presymptomatic stage		Wilson disease		copper excretion indexes		1
32276787	receiver operator curve (ROC) analysis		TREATS	presymptomatic stage of Wilson disease		MONDO:0010200	with copper	CHEBI:28694		1
32276787	application of a bivariate screening strategy using spot urine copper concentration and urine osmolality		PREVENTS	presymptomatic stage of Wilson disease		MONDO:0010200				1
30665472	Longitudinal measurement of motor threshold		TREATS	High resting motor threshold (RMT)		MONDO:0010200				1
30665472	Chelation therapy		PREVENTS	Poor global assessment scores in Wilson Disease (GAS-WD)		MONDO:0010200				1
30665472	Chelation therapy		DOES NOT TREAT	Impaired central motor conduction time (CMCT)		Wilson's Disease				1
28975833	Treating		PREVENTS	increased risk of developing HCC		MONDO:0007256		underlying liver disease		1
28975833	Reducing the progression to cirrhosis		PREVENTS	increased incidence of HCC		MONDO:0007256	NA	CHEBI:26708	NA	1
33369596	24-hour urinary copper excretion (UCE) test		ASSESSES	efficacy of Chelation therapy		MONDO:0010200		Chelation therapy		1
33369596	Penicillamine challenge test INITIATES reduction of nonceruloplasmin-bound copper concentration		TREATS	Wilson Disease				CHEBI:50868		1
33369596	Chelation therapy		TREATS	Wilson Disease			with Penicillamine	CHEBI:50868	urinary copper excretion	1
33369596	Chelation therapy		PREVENTS	Progressive liver disease		MONDO:0010200		Chelation therapy		1
33369596	Chelation therapy		PREVENTS	signs of copper deficiency		MONDO:0010200		Chelation therapy		1
31568969	use of melatonin		TREATS	excessive copper accumulation in cells		MONDO:0010200		CHEBI:16796		1
31568969	use of melatonin		TREATS	subcellular lesions		MONDO:0010200		CHEBI:16796		1
31568969	use of melatonin		TREATS	fibrosis/cirrhosis		MONDO:0010200	with Melatonin	CHEBI:16796	in the liver	1
34320232	Designing Clinical Trials		PREVENTS	pathological accumulation of copper in the liver and brain		MONDO:0010200				1
34320232	Adoption of initial treatments		TREATS	pathological accumulation of copper in the liver and brain		MONDO:0010200				1
34320232	development of treatment modalities		TREATS	pathological accumulation of copper in the liver and brain		MONDO:0010200				1
34320232	recruitment of patients		TREATS	pathological accumulation of copper in the liver and brain		MONDO:0010200				1
35470480	Genetic testing		PREVENTS	significant disability		Wilson disease	null	null	null	1
35470480	MAXO:0000127	Genetic testing	PREVENTS	death		MONDO:0010200				1
30541745	FDA approval		TREATS	HP:0004808	Acute Myeloid Leukemia	MONDO:0018874	with Daunorubicin and Cytarabine	Vyxeos	High-Risk	1
30541745	Randomized, multicenter, open-label, active-controlled trial		PREVENTS	unknown symptoms		MONDO:0018874				1
30541745	Warning against interchanging formulations		PREVENTS	medication error		MONDO:0018874				1
36571168	MAXO:0001077	Splenectomy	TREATS	HP:0001971	Hypersplenism	MONDO:0010200				1
36571168	Establishing a personalized nomogram		PREVENTS	Portal Vein System Thrombosis (PVST)		Wilson disease		personalized nomogram		1
36571168	Least absolute shrinkage and selection operator regression analysis		PREVENTS	Portal Vein System Thrombosis		MONDO:0010200		LASSO regression analysis		1
36571168	Multivariate logistic regression analysis		PREVENTS	Portal Vein System Thrombosis (PVST)		MONDO:0010200				1
36571168	Calculation of the concordance (C)-index		PREVENTS	Portal Vein System Thrombosis (PVST)		MONDO:0010200				1
36571168	Drawing the receiver operating characteristic (ROC) curve		PREVENTS	Portal Vein System Thrombosis (PVST)		MONDO:0010200				1
36571168	Drawing the model calibration curve		PREVENTS	Portal Vein System Thrombosis (PVST)		MONDO:0010200				1
36571168	Drawing the clinical decision analysis (DCA) curve		PREVENTS	Portal Vein System Thrombosis (PVST)		MONDO:0010200				1
36571168	Internal validation		PREVENTS	Portal Vein System Thrombosis (PVST)		Wilson disease		model		1
33640437	Direct measurement		TREATS	Ambiguous genetic results		MONDO:0010200		ATP7B peptides		1
33640437	Direct measurement		TREATS	ATP7B deficiency		Wilson Disease		ATP7B peptides	ATP7B deficiency	1
33640437	Immunoaffinity enrichment mass spectrometry		TREATS	ATP7B deficiency		MONDO:0010200	with Ceruloplasmin	Ceruloplasmin		1
34999690	serum free copper testing		TREATS	liver disease		Wilson disease		serum free copper testing		1
34999690	24 hours urine copper estimation		TREATS	HP:0001392	liver disease	MONDO:0010200		copper estimation	liver disease	1
34999690	hepatic copper estimation		TREATS	HP:0001392	liver disease	MONDO:0010200		hepatic copper estimation		1
34999690	genetic mutation testing		TREATS	HP:0001392	liver disease	MONDO:0010200				1
34999690	Leipzig score diagnosis		TREATS	HP:0001392	liver disease	MONDO:0010200		Leipzig score diagnosis		1
34999690	slit lamp eye examination		TREATS	KF ring		Wilson disease		slit lamp		1
34999690	serum ceruloplasmin testing		TREATS	HP:0001392	liver disease	MONDO:0010200				1
34999690	serum free copper testing		TREATS	progressive neurological disorder		Wilson disease		serum free copper testing		1
34999690	24 hours urine copper estimation		TREATS	progressive neurological disorder		MONDO:0010200				1
34999690	hepatic copper estimation		TREATS	progressive neurological disorder		MONDO:0010200				1
34999690	genetic mutation testing		TREATS	progressive neurological disorder		MONDO:0010200				1
34999690	Leipzig score diagnosis		TREATS	progressive neurological disorder		Wilson disease		Leipzig score diagnosis		1
34999690	slit lamp eye examination		TREATS	progressive neurological disorder		MONDO:0010200				1
34999690	serum ceruloplasmin testing		TREATS	progressive neurological disorder		MONDO:0010200		ceruloplasmin		1
34999690	serum free copper testing		TREATS	psychiatric illness		Wilson disease		serum free copper testing		1
34999690	24 hours urine copper estimation		TREATS	psychiatric illness		Wilson disease		copper		1
34999690	hepatic copper estimation		TREATS	psychiatric illness		MONDO:0010200				1
34999690	genetic mutation testing		TREATS	psychiatric illness		Wilson disease		genetic mutation testing		1
34999690	diagnosis		TREATS	psychiatric illness		Wilson disease		Leipzig score		1
34999690	slit lamp eye examination for KF ring		TREATS	psychiatric illness		MONDO:0010200				1
34999690	serum ceruloplasmin testing		TREATS	psychiatric illness		MONDO:0010200				1
33881171	MAXO:0000969	optical coherence tomography (OCT)	ASSESSES	morphological changes of the retina		MONDO:0010200				1
33881171	chelation therapy		TREATS	copper accumulation and deposition in different organs		MONDO:0010200		chelation		1
33881171	MAXO:0001298	therapy	TREATS	copper accumulation and deposition in different organs		MONDO:0010200		zinc salts		1
31511488	treatment		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200		CHEBI:7959		1
31511488	treatment		TREATS	liver dysfunction		Wilson Disease		Zinc acetate		1
31511488	MAXO:0000376	liver biopsy	TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
31511488	Laboratory tests		PREVENT	mismanagement		MONDO:0010200				1
31511488	Measurement of hepatic copper content		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
31169307	Orthotopic liver transplantation		TREATS	fulminant WD		Wilson disease	null	null	null	1
31169307	Chelation therapy		TREATS	asymptomatic phase		MONDO:0010200		Chelation		1
33244627	neuropsychiatric assessment		TREATS	hepatic or neuropsychiatric symptoms		MONDO:0010200				1
33244627	Unified WD Rating Scale neurological exam		PREVENTS	undiagnosed neurological involvement		MONDO:0010200				1
33244627	3 Tesla anatomical and resting-state functional MRI		TREATS	undiagnosed structural and functional brain changes		Wilson disease		3 Tesla anatomical and resting-state functional MRI		1
33244627	Diffusion tensor imaging (DTI)		TREATS	diminished white matter integrity		MONDO:0010200				1
33244627	susceptibility-weighted imaging (SWI)		TREATS	subcortical hypointense lesions		Wilson disease		susceptibility-weighted imaging	subcortical hypointense lesions	1
33244627	volumetric analysis		TREATS	striatal and thalamic atrophy		Wilson disease				1
33244627	functional connectivity analysis		TREATS	changes in functional connectivity		MONDO:0010200				1
33244627	longitudinal brain MRI scans		PREVENTS	progression		MONDO:0010200	without monitoring			1
34627038	Immunohistochemistry		PREVENTS	unclear visualization		MONDO:0005154				1
34627038	Paraffin embedding after formalin fixation		TREATS	unclear morphological structure identification		MONDO:0005154				1
34627038	Cryopreservation		TREATS	unclear morphological structure identification		MONDO:0005154				1
34627038	Antigen retrieval		TREATS	unclear morphological structure identification		MONDO:0005154				1
34627038	Chromogenic detection		PREVENTS	unclear visualization		MONDO:0005154		Chromogenic detection		1
34627038	Fluorescent detection		PREVENTS	unclear visualization		Liver diseases		Fluorescent detection		1
34627038	Quantitative color intensity measurement		PREVENTS	inaccurate assessment		MONDO:0005154				1
29085216	Full physical exam		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
29085216	Ophthalmologic slit-lamp examination		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
29085216	Ultrasound imaging of the liver		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
29085216	Measurement of serum ceruloplasmin		TREATS	hepatic dysfunction		Wilson's disease		ceruloplasmin		1
29085216	Measurement		TREATS	hepatic dysfunction		Wilson's disease		24-h urinary-Cu levels		1
29085216	Genetic screening		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200	using	PCR		1
29085216	Sequencing		TREATS	HP:0001410	Hepatic dysfunction	MONDO:0010200				1
28619500	Endoscopic cyst fenestration		TREATS	intractable seizure		MONDO:0010200				1
28619500	administration of antiepileptics		FAILS TO TREAT	intractable seizure		MONDO:0010200		CHEBI:35623		1
34608110	Oral chelation therapy		TREATS	symptomatic disease		MONDO:0010200	Oral	chelation therapy		1
34608110	MAXO:0001175	liver transplantation	TREATS	symptomatic disease		MONDO:0010200				1
34608110	Treatment with penicillamine		TREATS	symptomatic disease		MONDO:0010200	with Penicillamine	CHEBI:50868		1
34608110	Oral chelation therapy		PREVENTS	liver transplantation		MONDO:0010200	Oral	chelation therapy		1
29504323	recording of resting ECG		TREATS	HP:0005135	T wave abnormality	MONDO:0010200				1
29504323	cardiac magnetic resonance imaging (MRI)		TREATS	cardiomyopathy		MONDO:0010200				1
29504323	MAXO:0010203	echocardiography	TREATS	ECG abnormalities		MONDO:0010200				1
31933160	Differential diagnosis		TREATS	Neurological manifestations		MONDO:0018982				1
31933160	Screening		TREATS	Neurological manifestations		MONDO:0018982				1
30601285	In vivo confocal microscopy (IVCM) imaging		TREATS	abnormal patterns in the peripheral Descemet membrane		Wilson Disease		In vivo confocal microscopy (IVCM) imaging	abnormal patterns	1
30601285	in vivo confocal microscopy (IVCM) imaging		TREATS	patchy patterns		MONDO:0010200				1
30601285	in vivo confocal microscopy (IVCM) imaging		TREATS	stripy patterns		MONDO:0010200		confocal microscopy		1
30601285	in vivo confocal microscopy (IVCM) imaging		TREATS	spotty patterns		MONDO:0010200				1
29417175	standard oral dosing		TREATS	Wilson disease			with trientine	CHEBI:39501		1
29417175	plasma trientine concentration determination (with LC-MS/MS)		TREATS	Wilson disease				CHEBI:39501		1
33368534	high volume plasma exchange		TREATS	acute liver failure		Wilson disease presenting as acute liver failure	high volume			1
33368534	standard medical therapy		TREATS	acute liver failure		Wilson disease		SMT		1
34405819	Evaluation		PREVENTS	HP:0001399	Hepatic failure	MONDO:0016264		diagnostic criteria		1
34405819	Evaluation of diagnostic criteria		PREVENTS	HP:0001394	Cirrhosis	MONDO:0016264	N/A	N/A	N/A	1
34405819	Use of International Autoimmune Hepatitis Group (IAIHG) simplified scoring system		TREATS	HP:0001399	Hepatic failure	MONDO:0016264		International Autoimmune Hepatitis Group (IAIHG) simplified scoring system		1
34405819	Use of new scoring system		TREATS	cirrhosis		MONDO:0016264		new scoring system		1
34405819	IgG levels measurement		TREATS	HP:0001399	Hepatic failure	MONDO:0016264	with IgG	IgG		1
34405819	Hepatic histology examination		TREATS	HP:0001394	Cirrhosis	MONDO:0016264				1
28433100	Diagnosis		TREATS	HP:0001392	Hepatic disease	MONDO:0010200				1
28433100	Neurologic examination		TREATS	Neuropsychiatric disturbances		MONDO:0010200				1
28433100	Neuroimaging		TREATS	Neuropsychiatric disturbances		Wilson disease				1
28433100	Electrophysiologic methods		TREATS	Neuropsychiatric disturbances		MONDO:0010200				1
28433100	Clinical signs scoring		TREATS	Liver disease		Wilson disease			Liver disease	1
28433100	Clinical signs scoring		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
28433100	Laboratory features scoring		TREATS	HP:0001392	Hepatic disease	MONDO:0010200	with Copper	CHEBI:28694		1
28433100	Laboratory features scoring		TREATS	HP:0001392	Hepatic disease	MONDO:0010200	with Ceruloplasmin	Ceruloplasmin		1
28433100	Leipzig score calculation		TREATS	Kayser-Fleischer rings		Wilson disease		Leipzig score calculation	Kayser-Fleischer rings	1
28433100	Mutation analysis		PREVENTS	HP:0001392	Hepatic disease	MONDO:0010200				1
31878905	pre-pregnancy copper chelation therapy		TREATS	worsening of Wilson disease symptoms		MONDO:0010200	pre-pregnancy	copper chelation therapy		1
31878905	stopping anti-copper therapy during pregnancy		PREVENTS	worsening of Wilson disease symptoms		MONDO:0010200		anti-copper therapy		1
31878905	pre-pregnancy copper chelation therapy		TREATS	lower limb edema		MONDO:0010200	pre-pregnancy	copper chelation therapy	anti-copper therapy	1
31878905	pre-pregnancy copper chelation therapy		PREVENTS	HP:0005268	spontaneous abortions	MONDO:0010200		anti-copper therapy		1
31878905	copper chelation therapy		PREVENTS	lower average infant birth weight		MONDO:0010200	pre-pregnancy	anti-copper therapy		1
32886541	symptomatic management		TREATS	bilateral calf pain		MONDO:0010200				1
32886541	symptomatic management		TREATS	intermittent cramps		MONDO:0010200				1
32886541	MRI of calf muscle		TREATS	diagnosis of muscle involvement		MONDO:0010200				1
32886541	serum alkaline phosphatase testing		TREATS	diagnosis of muscle involvement		Wilson Disease		serum alkaline phosphatase testing		1
32886541	creatinine phosphokinase testing		TREATS	diagnosis of muscle involvement		Wilson Disease		creatinine phosphokinase testing		1
32886541	needle electromyography		TREATS	diagnosis of muscle involvement		MONDO:0010200				1
32886541	muscle toxicity		CAUSES	bilateral calf pain		MONDO:0010200	copper-induced	CHEBI:28694		1
32886541	muscle toxicity		CAUSES	intermittent cramps		MONDO:0010200	copper-induced	CHEBI:28694		1
32291276	MAXO:0001298	therapy	TREATS	HP:0000819	diabetes	MONDO:0010200		CHEBI:7959	severe	1
32291276	prescribed		TREATS	memory issues		MONDO:0010200	capsules	CHEBI:63623		1
32291276	decreased insulin dosage		PREVENTS	increased levels of fasting blood glucose		MONDO:0010200		CHEBI:145810		1
32291276	MAXO:0001298	therapy	PREVENTS	increased levels of fasting blood glucose		MONDO:0010200		CHEBI:7959		1
29449431	liver transplantation		TREATS	acute liver failure		Wilson disease				1
29358698	editing		TREATS	Increased copper content in the liver		MONDO:0010200		CRISPR/Cas9 system combined with single-strand DNA oligonucleotides (ssODNs)		1
29358698	HCG treatment		PREVENTS	Death at approximately three months of age		MONDO:0010200				1
30888628	Liver Transplant		TREATS	mortality		decompensated Wilson Disease				1
30888628	medical management		TREATS	mortality		decompensated Wilson Disease				1
33663358	Liver transplant		TREATS	Acute-on-Chronic Liver Failure		in Children				1
33663358	Patient referral to a transplant center		PREVENTS	complications		Acute-on-Chronic Liver Failure in Children				1
32043565	MAXO:0000127	genetic testing	TREATS	clinical signs		MONDO:0010200				1
32043565	analysis of exons		TREATS	clinical signs		MONDO:0010200				1
32043565	MAXO:0009004	Exome sequencing	TREATS	clinical signs		MONDO:0010200				1
32043565	study of large deletions/duplications by multiplex ligation-dependent probe amplification		TREATS	clinical signs		Wilson's disease		multiplex ligation-dependent probe amplification		1
30635331	MR imaging of the brain		TREATS	abnormalities		Neurologic Wilson Disease				1
30635331	MR imaging of the brain		TREATS	torsion spasm		Neurologic Wilson Disease		MR imaging		1
30635331	MR imaging of the brain		TREATS	HP:0001266	choreoathetosis	Neurologic Wilson Disease				1
30706949	Gene therapy		TREATS	disrupted copper homeostasis		MONDO:0010200		adeno-associated vector (AAV) serotype 8 encoding ATP7B	disrupted copper homeostasis	1
30706949	Generation of an optimized shorter AAV vector		TREATS	disrupted copper homeostasis		MONDO:0010200	optimized shorter	AAV vector		1
30706949	Administration		PREVENTS	liver damage		MONDO:0010200		AAVAnc80-miniATP7B		1
30706949	Administration		TREATS	disrupted copper homeostasis		MONDO:0010200		AAVAnc80-miniATP7B		1
28433103	MAXO:0001175	liver transplantation	TREATS	HP:0100626	End-stage liver diseases	MONDO:0010200				1
28433103	MAXO:0001175	liver transplantation	TREATS	HP:0001409	portal hypertension	MONDO:0010200				1
28433103	MAXO:0001175	liver transplantation	TREATS	HP:0001402	Hepatocellular carcinoma (HCC)	MONDO:0010200				1
28433103	Supportive measures		PREVENTS	complications		MONDO:0010200				1
28433103	hepatocyte transplantation		SUPPLEMENTS	treatment		MONDO:0010200				1
28433103	stem cell transplantation supplements treatment		IN	Wilson disease			Future	stem cell transplantation		1
34866098	MAXO:0001193	upper endoscopy	DETECTS	lustrous white erosions		MONDO:0010200				1
34866098	biopsy		DETECTS	copper deposition		MONDO:0010200				1
34866098	treatment		TREATS	copper deposition		MONDO:0010200	with zinc acetate	CHEBI:62984		1
38317346	Liver transplant		TREATS	HP:0006554	acute liver failure	MONDO:0100192				1
38317346	Liver transplant		TREATS	Decompensated chronic liver disease		MONDO:0100192				1
38317346	Liver transplant		TREATS	acute on chronic liver failure		MONDO:0100192				1
30359967	Plasmapheresis		TREATS	hemolysis		MONDO:0010200				1
30359967	Continuous Plasma Filtration Adsorption (CPFA)		TREATS	severe hemolysis		MONDO:0010200				1
30359967	Chelation therapy		TREATS	severe hemolysis		MONDO:0010200		Chelation therapy		1
30359967	Plasmapheresis		TREATS	impending acute liver failure (ALF)		MONDO:0010200				1
30359967	Continuous Plasma Filtration Adsorption (CPFA)		TREATS	impending acute liver failure (ALF)		MONDO:0010200				1
30359967	Chelation therapy		TREATS	impending acute liver failure		Wilson's Disease		Chelation		1
30359967	MAXO:0001175	liver transplantation	TREATS	Wilson's Disease						1
28719006	Measuring		PREVENTS	chronic liver diseases		Wilson disease		exchangeable serum copper levels	chronic liver diseases	1
28719006	Measuring of relative exchangeable copper		PREVENTS	chronic liver diseases		MONDO:0010200				1
31161407	extensively treated to reduce the body copper		TREATS	marked copper deposition		Idiopathic copper toxicosis (ICT)				1
31161407	liver transplantation		TREATS	severe hepatic injury		Idiopathic copper toxicosis (ICT)				1
29723692	recommended age-specific diagnostic tests		PREVENTS	Indeterminate diagnosis		MONDO:0019542				1
29723692	Electronic medical record admission order set		PREVENTS	Indeterminate diagnosis		MONDO:0019542				1
29723692	MAXO:0001175	liver transplantation	TREATS	HP:0006554	Acute Liver Failure					1
28732478	Comparative assessment of clinical rating scales		PREVENTS	Misdiagnosis		Wilson's disease				1
28732478	Prospective, monocentric, cross-sectional study		PREVENTS	Misdiagnosis		Wilson's disease		Prospective, monocentric, cross-sectional study		1
28732478	Scoring according to the Unified Wilson's Disease Rating Scale		TREATS	Multifaceted neurological symptoms		MONDO:0010200				1
28732478	Scoring		TREATS	Multifaceted neurological symptoms		Wilson's disease		Global Assessment Scale for Wilson's disease	Multifaceted neurological symptoms	1
28732478	Comparative assessing the Unified Wilson's Disease Rating Scale and the Global Assessment Scale for Wilson's disease		TREATS	Multifaceted neurological symptoms		MONDO:0010200				1
28732478	Testing the feasibility of the patient reported part of the UWDRS neurological subscale		TREATS	Multifaceted neurological symptoms		Wilson's disease				1
28732478	Correlation analysis		TREATS	Hepatic symptoms		Wilson's disease		Model for End Stage Liver Disease score		1
28732478	Correlation analysis with the Child-Pugh score		TREATS	Hepatic symptoms		MONDO:0010200				1
28536976	memory and learning assessment		TREATS	memory dysfunction		Copper Toxicity		Y-maze	memory dysfunction	1
28536976	Measuring oxidative stress markers		PREVENTS	excitotoxicity		Copper Toxicity	with glutathione	CHEBI:16856		1
28536976	Immunohistochemistry		TREATS	apoptosis and astrocytic reaction		Copper Toxicity		caspase-3 and GFAP		1
33316133	magnetic resonance imaging		PREVENTS	misdiagnosis		MONDO:0010200				1
33316133	Magnetic resonance imaging		TREATS	Lack of information		MONDO:0010200				1
30861190	treatment		PREVENTS	progression to renal insufficiency		MONDO:0010200	with	CHEBI:7959		1
30861190	serum ceruloplasmin tests		TREATS	Wilson disease						1
30861190	serum creatinine tests		TREATS	Wilson disease						1
30861190	blood urea nitrogen tests		TREATS	Wilson disease						1
30861190	urinalysis		TREATS	Wilson disease						1
30861190	urinary albumin/creatinine ratio tests		TREATS	Wilson disease						1
30861190	urinary calcium/creatinine ratio tests		TREATS	Wilson disease						1
30861190	urinary beta2-microglobulin tests		TREATS	Wilson disease				beta2-microglobulin tests		1
37565896	Prompt anticoagulation		TREATS	acute mesenteric ischemia		Acute mesenteric ischemia	Prompt	anticoagulation		1
37565896	Intravenous fluids		TREATS	acute mesenteric ischemia		Acute mesenteric ischemia		Intravenous fluids		1
37565896	Antibiotic administration		TREATS	acute mesenteric ischemia		Acute mesenteric ischemia				1
37565896	Conservative therapy with close monitoring		TREATS	acute mesenteric ischemia		Acute mesenteric ischemia				1
37565896	Sustained anticoagulant therapy		TREATS	acute mesenteric ischemia		Acute mesenteric ischemia		anticoagulant therapy		1
31653639	repeating a ceruloplasmin level		TREATS	worsening abdominal distension		Wilson disease		ceruloplasmin level		1
31653639	repeating a ceruloplasmin level		TREATS	jaundice		Wilson disease		ceruloplasmin level		1
31653639	repeating a ceruloplasmin level		TREATS	HP:0006554	acute liver failure	MONDO:0010200	with ceruloplasmin	ceruloplasmin		1
31653639	repeating a ceruloplasmin level		TREATS	acute-on-chronic liver failure		MONDO:0010200		ceruloplasmin		1
31653639	repeating a ceruloplasmin level		TREATS	HP:0001919	acute renal failure	MONDO:0010200		ceruloplasmin		1
31653639	repeating a ceruloplasmin level		TREATS	hyperbilirubinaemia		MONDO:0010200	with ceruloplasmin	ceruloplasmin		1
32398357	MAXO:0001175	liver transplantation	TREATS	severe neurologic worsening		MONDO:0010200				1
32398357	active chelation		PREVENTS	severe neurologic worsening		MONDO:0010200	with chelators	CHEBI:38161		1
32398357	use of chelators		TREATS	severe neurologic worsening		MONDO:0010200		CHEBI:38161		1
32398357	use of zinc salts		TREATS	severe neurologic worsening		MONDO:0010200		zinc salts		1
32726213	Pericardiectomy		TREATS	HP:0002563	Constrictive Pericarditis					1
32726213	MAXO:0000376	Liver biopsy	TREATS	suspected cirrhosis		MONDO:0006711				1
32726213	MAXO:0010203	Echocardiography	DETECTS	thickened, calcified pericardium		MONDO:0006711				1
32726213	Chest computed tomography		DETECTS	thickened, calcified pericardium		Constrictive Pericarditis				1
37347440	Prompt diagnosis		PREVENTS	Organ failure		Pediatric Acute-on-Chronic Liver Failure				1
37347440	Medical management of a potentially treatable etiology of underlying cirrhosis		TREATS	Systemic inflammation		Pediatric Acute-on-Chronic Liver Failure				1
37347440	Bridging therapies		TREATS	HP:0100806	Sepsis	Pediatric Acute-on-Chronic Liver Failure				1
37347440	High volume plasma exchange		TREATS	Organ failure		Pediatric Acute-on-Chronic Liver Failure	High volume	plasma exchange		1
37347440	Liver transplantation		TREATS	Organ failure		Pediatric Acute-on-Chronic Liver Failure				1
35255304	Early diagnosis		PREVENTS	progression		MONDO:0005071				1
35255304	Elevated serum levels		INDICATES	Neurological diseases				Glial fibrillary acidic protein (GFAP)		1
32544364	treatment		TREATS	Wilson disease		MONDO:0010200	with Triethylenetetramine	CHEBI:39501		1
32544364	induction of autophagy		PREVENTS	weight gain		mice fed a high-fat diet		autophagy		1
32544364	reduction of weight gain		TREATS	HP:0004324	weight gain	mice fed a high-fat diet				1
34908013	MAXO:0001175	liver transplantation	TREATS	HP:0001399	Hepatic failure	Acutely Decompensated Hepatic Wilson Disease				1
34908013	Liver transplantation		TREATS	Encephalopathy		Acutely Decompensated Hepatic Wilson Disease				1
34908013	Chelation therapy		PREVENTS	liver transplantation		Acutely Decompensated Hepatic Wilson Disease				1
34908013	Cohort analysis		TREATS	Acutely Decompensated Hepatic Wilson Disease						1
34908013	Monitoring		TREATS	Acutely Decompensated Hepatic Wilson Disease						1
34435331	neuropsychiatric evaluation		TREATS	HP:0100543	cognitive impairment	MONDO:0010200	using	Neuropsychiatric Inventory (NPI) battery		1
34435331	Cranial MRI		TREATS	HP:0100022	Movement disorders	MONDO:0010200				1
34435331	measurement of serum glutamate level		TREATS	HP:0000713	agitation	MONDO:0010200	with serum glutamate	CHEBI:29987		1
34435331	Cranial MRI		TREATS	appetite change		MONDO:0010200				1
