Citation	Subject	Subject Label	Predicate	Object	Object Label	Qualifier	Subject Qualifier	Subject Extension	Object Extension	Count
37899028	Hydroxyurea		TREATS	Decline in the estimated glomerular filtration rate		MONDO:0011382		CHEBI:44423		1
37899028	Renin-angiotensin-aldosterone system inhibitors		TREATS	Medullary ischemia		MONDO:0011382		Renin-angiotensin-aldosterone system inhibitors		1
37899028	Renin-angiotensin-aldosterone system inhibitors		TREATS	Loss of urine concentrating ability		MONDO:0011382		Renin-angiotensin-aldosterone system inhibitors		1
37899028	Renin-angiotensin-aldosterone system inhibitors		TREATS	Hyperfiltration		MONDO:0011382		Renin-angiotensin-aldosterone system inhibitors		1
37899028	Renin-angiotensin-aldosterone system inhibitors		TREATS	Persistent albuminuria		MONDO:0011382		Renin-angiotensin-aldosterone system inhibitors		1
37899028	Renin-angiotensin-aldosterone system inhibitors		TREATS	Decline in the estimated glomerular filtration rate		MONDO:0011382		Renin-angiotensin-aldosterone system inhibitors		1
37899028	Kidney transplantation		TREATS	Persistent albuminuria		MONDO:0011382				1
37899028	Kidney transplantation		TREATS	Decline in the estimated glomerular filtration rate		MONDO:0011382				1
38289232	allogeneic bone marrow transplantation		TREATS	Sickle Cell Disease						1
38289232	gene editing		TREATS	Sickle Cell Disease						1
38262104	treatment		TREATS	sickle cell disease			with	GBT1118		1
38262104	mobilization		PREVENTS	complications		MONDO:0011382	plerixafor	CHEBI:125354		1
37722355	Contraception		PREVENTS	Pregnancy		MONDO:0011382				1
37722355	Pregnancy counseling		PREVENTS	Pregnancy complications		MONDO:0011382				1
37722355	STI Counseling		PREVENTS	Sexually Transmitted Infections		MONDO:0011382				1
37722355	Care		TREATS	Sickle Cell Disease						1
38112802	Point-of-care brain ultrasound		TREATS	acute brain injury		critically ill neonates and children		brain ultrasound		1
38112802	Point-of-care brain ultrasound		TREATS	common cerebral pathologies		critically ill neonates				1
38112802	transcranial doppler		PREVENTS	HP:0001297	stroke	MONDO:0011382				1
38112802	color-coded doppler		TREATS	acute brain injury		critically ill children				1
38112802	assess cerebral hemodynamics		TREATS	acute brain injury		critically ill children				1
38112802	monitor cerebral hemodynamics		TREATS	common cerebral pathologies		critically ill neonates and children				1
38112802	screening patients suffering from sickle cell disease at risk for stroke		PREVENTS	HP:0001297	stroke	MONDO:0011382	critically ill			1
38112802	assess cerebral perfusion pressure		TREATS	acute brain injury		critically ill children				1
38112802	intracranial pressure estimation		TREATS	acute brain injury		critically ill children				1
38112802	follow-up for acute brain parenchyma alterations		TREATS	acute brain injury		critically ill children				1
38296295	initiation of an integrated longitudinal outpatient care model		PREVENTS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	training of mid-level clinicians		PREVENTS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	establishment of clinics		TREATS	Severe chronic non-communicable diseases (NCDs)		patients		PEN-Plus		1
38296295	support of clinics to mature into training sites		PREVENTS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	advocacy		TREATS	Severe chronic non-communicable diseases (NCDs)		patients		PEN-Plus		1
38296295	mixed-method evaluation		TREATS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	collection of data through quantitative surveys		TREATS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	collection of data through routine reporting		TREATS	Severe chronic non-communicable diseases (NCDs)		patients				1
38296295	collection of data through qualitative interviews		TREATS	Severe chronic non-communicable diseases (NCDs)		patients	NA	NA	NA	1
37981193	Careful investigation of persisting liver function tests abnormalities		PREVENTS	advanced liver diseases		MONDO:0007374				1
37981193	Revision of SCD management		PREVENTS	liver injury		MONDO:0007374				1
37981193	Transfusion exchanges		TREATS	early SCD hepatopathy		MONDO:0007374				1
37981193	administration		TREATS	SCD hepatopathy		MONDO:0007374		Hydro urea	early	1
37981193	Control for cofactors of liver injury		PREVENTS	liver decompensation		MONDO:0007374				1
37981193	HSCT evaluation		PREVENTS	advanced liver diseases		MONDO:0007374				1
37981193	MAXO:0001175	liver transplantation	TREATS	advanced liver diseases		MONDO:0007374				1
37748509	primary screening		PREVENTS	misdiagnosis		MONDO:0007374		qPCR-based		1
37748509	differentiation		PREVENTS	misdiagnosis		MONDO:0007374	null	tandem MS or HPLC	null	1
37748509	2nd-tier-analyses		PREVENTS	misdiagnosis		MONDO:0007374				1
37777924	Erythrocytapheresis		TREATS	Vascular necrosis of the right femoral head		Sickle Cell Disease	Not available	Not available	Not available	1
37777924	Total hip arthroplasty		TREATS	HP:0012531	Pain	MONDO:0011382				1
37777924	Total hip arthroplasty		TREATS	Limitations of day-to-day activities		MONDO:0011382				1
37777924	Erythrocytapheresis		PREVENTS	Vaso-occlusive crisis		MONDO:0011382				1
37773926	MAXO:0000756	Transfusion	PREVENTS	vaso-occlusion		MONDO:0007374				1
37773926	treatment		is associated with enhanced	thrombin generation		MONDO:0007374		CHEBI:44423		1
37773926	treatment		is associated with	increased levels of factor VIII (FVIII), angiopoietin-2, and osteoprotegerin		MONDO:0007374		CHEBI:44423		1
37914454	MAXO:0010041	skin grafting	TREATS	HP:0012531	Pain	sickle cell leg ulcers				1
37914454	MAXO:0010041	skin grafting	REDUCES	wound surface area		sickle cell leg ulcers				1
37914454	analgesics		TREATS	HP:0012531	Pain	sickle cell leg ulcers (SCLU)		CHEBI:35480		1
37914454	mild opioids		TREATS	HP:0012531	Pain	sickle cell leg ulcers (SCLU)	mild	opioids		1
38204310	newborn screening		PREVENTS	sickle cell anemia		newborns				1
38204310	heel prick blood samples		PREVENTS	sickle cell anemia		newborns		heel prick blood samples		1
38204310	high pressure liquid chromatography		PREVENTS	sickle cell anemia		newborns	high pressure	high pressure liquid chromatography		1
38204310	Sickle Cell Short Program test		PREVENTS	sickle cell anemia		newborns		Sickle Cell Short Program test	newborns	1
38130071	Washing red blood cell units		PREVENTS	severe allergic reactions		Allergic transfusion reactions				1
38130071	Trials of unwashed transfusions		TREATS	severe allergic reactions		Allergic transfusion reactions		unwashed transfusions		1
38130071	Washing red blood cell units		PREVENTS	pruritus		Allergic transfusion reactions		saline		1
37855191	MAXO:0000447	Surgical removal	TREATS	HP:0033138	Right atrial thrombus					1
37855191	Mechanical thrombectomy		TREATS	HP:0033138	Right atrial thrombus					1
37855191	Use of the ONO Retrieval Device		TREATS	HP:0033138	Right atrial thrombus					1
37933199	Imaging		TREATS	Heterogeneous manifestations		Pediatric skull lytic lesions				1
37933199	Imaging		TREATS	Lesions eroding cortical bone		Pediatric skull lytic lesions				1
37933199	Imaging		TREATS	Pediatric skull lytic lesions			with CT and MRI	Imaging	Soft tissue components	1
37933199	Differential diagnosis		TREATS	Heterogeneous manifestations		Pediatric skull lytic lesions				1
37696002	MAXO:0000759	HPV vaccination	PREVENTS	HPV-associated malignancies		MONDO:0005161		HPV vaccination		1
37696002	Counseling from subspecialists		TREATS	misconceptions		MONDO:0005161				1
37703002	Stem Cell Gene Editing		TREATS	Sickle Cell Disease						1
38066894	hematopoietic stem cell transplant		PREVENTS	strokes		Sickle cell disease	Myeloablative, matched sibling donor	hematopoietic stem cell transplant		1
38066894	matched sibling donor hematopoietic stem cell transplant		PREVENTS	heart, lung, and kidney disease		MONDO:0011382	Myeloablative	hematopoietic stem cell transplant	preexisting	1
38066894	Nonmyeloablative conditioning regimen		PREVENTS	treatment-related death		MONDO:0007374				1
38066894	Nonmyeloablative, in vivo T-cell depletion		TREATS	HP:0007760	SCD			peripheral blood stem cells (PBSCs)		1
38066894	Myeloablative, ex vivo T-cell depletion		TREATS	HP:0007760	SCD	NA	NA	PBSCs and advanced-technology graft manipulation	NA	1
38360190	Longitudinal study		TREATS	HP:0001513	obesity	MONDO:0011382				1
38360190	Impulse oscillometry		TREATS	obstructive airway disease		MONDO:0011382				1
38360190	MAXO:0000058	Pharmacotherapies	TREATS	obstructive airway disease		MONDO:0011382		Pharmacotherapies		1
38360190	Generalized linear mixed models		TREATS	airway resistance		MONDO:0011382	with adjustment for pharmacotherapies			1
38132168	Gene addition		TREATS	b-Thalassemia				anti-sickling b^AS3^-globin transgene		1
38132168	Mutation-specific RNA interference		TREATS	b-Thalassemia						1
38132168	gene addition		TREATS	b-Thalassemia				GLOBE-based lentiviral vectors		1
38132168	Analysis		TREATS	b-Thalassemia			novel	lentiviral vectors	RNApol(II)-driven constitutive or late-erythroid expression	1
38132168	Use of bifunctional lentiviral vectors for concurrent bAS3-globin expression		TREATS	b-Thalassemia				bifunctional lentiviral vectors		1
37783302	Bone mineral densitometry		TREATS	Low bone mineral density		Sickle cell disease	null	null	null	1
37783302	Vertebral Fracture Assessment		TREATS	Vertebral deformities		MONDO:0011382				1
37783302	Biological measurements		TREATS	Fragility fractures		MONDO:0011382				1
37833213	MAXO:0001077	Splenectomy	TREATS	HP:0001878	Hemolytic Anemia					1
37833213	MAXO:0001039	Cholecystectomy	TREATS	HP:0001081	Cholelithiasis	MONDO:0003664				1
37833213	Preoperative blood transfusions		PREVENTS	Complications		MONDO:0003664				1
37833213	Postoperative transfusion		TREATS	Complications		MONDO:0003664				1
37696394	MAXO:0000969	optical coherence tomography (OCT)	ASSESSES	macular retinal thinning		MONDO:0007374				1
37696394	OCT angiography (OCTA)		ASSESSES	macular retinal thinning		MONDO:0007374				1
37696394	MAXO:0000969	optical coherence tomography (OCT)	ASSESSES	temporal retinal thinning		MONDO:0011382				1
37696394	OCT angiography		ASSESSES	peripheral sickle cell retinopathy		Sickle Cell Disease		OCT angiography		1
37696394	Optical coherence tomography		ASSESSES	lower retinal thickness in the fovea		Sickle Cell Disease				1
37696394	Optical coherence tomography		ASSESSES	retinal thickness in the temporal parafovea		Sickle Cell Disease		Optical coherence tomography	lower	1
37696394	OCT angiography (OCTA)		ASSESSES	larger foveal avascular zone (FAZ)		MONDO:0007374				1
37696394	OCT angiography (OCTA)		ASSESSES	lower deep capillary plexus (DCP) vessel density at final visit in the inferior temporal macula		MONDO:0007374		OCT angiography (OCTA)		1
37696394	OCT angiography (OCTA)		ASSESSES	higher deep capillary plexus (DCP) vessel density		MONDO:0007374				1
37820110	Newborn screening		PREVENTS	Stroke risk		MONDO:0011382				1
37820110	TCD screening		PREVENTS	Stroke risk		Sickle Cell Disease		Transcranial Doppler ultrasound		1
37820110	Oral penicillin administration		TREATS	Stroke risk		MONDO:0007374	with Penicillin	CHEBI:17334		1
37979134	MAXO:0000756	Transfusion	TREATS	increased demand for red cell mass		MONDO:0007374				1
37979134	Evaluation by a multidisciplinary team		PREVENTS	maternal problems		MONDO:0007374				1
37979134	Evaluation by a multidisciplinary team		PREVENTS	fetal problems		MONDO:0007374				1
37976795	Surgical revascularization		TREATS	moyamoya disease						1
37976795	Exchange transfusion		PREVENTS	perioperative ischemic stroke		MONDO:0016820				1
37976795	Standardly administered hyperhydration		INCREASES RISK OF	perioperative ischemic stroke		Moyamoya disease	NA	hyperhydration	NA	1
37976795	Optimization of mean arterial pressure		TREATS	perioperative ischemic stroke		MONDO:0016820				1
37976795	Optimization of oxygen-carrying capacity		TREATS	perioperative ischemic stroke		MONDO:0016820				1
37976795	alternative blood transfusion thresholds		PREVENTS	perioperative ischemic stroke		MONDO:0016820				1
37731093	Patient-specific protocol		TREATS	debilitating pain		Sickle cell disease		Patient-specific protocol		1
37731093	Weight-based dosing		TREATS	debilitating pain		MONDO:0011382				1
37731093	Parenteral opiate medication administration		TREATS	debilitating pain		MONDO:0011382		Opiate		1
38066846	Automated red blood cell exchange		TREATS	severe complications		MONDO:0011382				1
38066846	Simple or exchange transfusion		TREATS	severe complications		MONDO:0011382				1
38066846	Isovolemic transfusion		PREVENTS	iron loading		MONDO:0011382				1
38066846	Isovolemic transfusion		PREVENTS	hyperviscosity		MONDO:0011382				1
37776703	Prophylactic transfusion program		TREATS	preterm birth before 34 gestational weeks		Sickle cell disease				1
37776703	Prophylactic transfusion program		TREATS	vaso-occlusive crisis		MONDO:0011382				1
37776703	Prophylactic transfusion program		TREATS	acute chest syndrome		MONDO:0011382				1
38069526	Euvolemic automated transfusion		TREATS	severe anemia		MONDO:0011382				1
38069526	Euvolemic automated transfusion		PREVENTS	transfusion-associated circulatory overload		MONDO:0011382				1
38069526	Plasmapheresis		TREATS	severe anemia		MONDO:0007374				1
38069526	Retrospective analysis		TREATS	severe anemia		MONDO:0007374				1
38000628	Gene-addition/editing therapy		TREATS	sickle cell disease						1
37877454	laboratory screening		TREATS	haemoglobin disorders						1
37877454	newborn screening		TREATS	haemoglobin disorders						1
38323371	MAXO:0000108	Oral iron supplementation	PREVENTS	iron deficiency		MONDO:0011382	with iron	CHEBI:18248		1
37856098	Literature-based assessment		PREVENTS	unspecified risk		Busulfan-related secondary malignancies		Literature-based assessment		1
37856098	Conditioning prior to gene therapy		TREATS	nonmalignant hematologic disorders		Busulfan-related secondary malignancies	with Busulfan	CHEBI:28901		1
37856098	MAXO:0000149	Hematopoietic cell transplant (HCT)	TREATS	nonmalignant hematologic disorders		Busulfan-related secondary malignancies				1
37856098	monotherapy		PREVENTS	secondary malignancies		Busulfan-related secondary malignancies		Busulfan/treosulfan		1
37856098	conditioning		PREVENTS	secondary malignancies		Busulfan-related secondary malignancies		Busulfan/fludarabine		1
37850770	treatment		TREATS	Multiple joints AVN		MONDO:0018373		CHEBI:44423		1
37850770	Conservative approach		TREATS	Multiple joints AVN		MONDO:0018373				1
37850770	Hyperbaric oxygen therapy		TREATS	Multiple joints AVN		MONDO:0018373		Hyperbaric oxygen		1
37850770	Hip core decompression		TREATS	Bilateral hip AVN		MONDO:0018373				1
37850770	Hip replacement surgery		TREATS	Bilateral hip AVN		MONDO:0018373				1
38138299	MAXO:0001298	therapy	TREATS	HP:0012531	Pain	MONDO:0007374		Opioid		1
38138299	Local regional anesthesia		TREATS	vaso-occlusive crisis		Sickle Cell Disease		Local regional anesthesia		1
38138299	Local regional anesthesia		TREATS	pain		Sickle Cell Disease		Local regional anesthesia		1
38138299	Local regional anesthesia		PREVENTS	opioid-related side effects		MONDO:0011382				1
38265872	Anthropometry		TREATS	Delayed breast development		Sickle Cell Anaemia				1
38265872	Calculation of BMI		TREATS	Delayed pubic hair development		Sickle Cell Anaemia				1
38265872	Tanner staging		TREATS	HP:0012569	Delayed menarche	Sickle Cell Anaemia				1
37772453	sickle cell disorder		INCREASES RISK OF	mortality		MONDO:0100096				1
37772453	sickle cell disorder		INCREASES RISK OF	hospitalization		COVID-19		sickle cell disorder		1
37772453	sickle cell disorder		INCREASES RISK OF	ICU admission		MONDO:0100096				1
37772453	sickle cell disorder		INCREASES RISK OF	respiratory failure/mechanical ventilation		MONDO:0100096				1
37863704	Developing laboratory services		TREATS	N/A		MONDO:0002280				1
37863704	MAXO:0000756	Transfusion	TREATS	N/A		MONDO:0002280				1
37863704	Assessment of treatment		TREATS	N/A		MONDO:0002280	N/A	N/A	N/A	1
37863704	Developing laboratory services		TREATS	N/A		MONDO:0011382	N/A	N/A	N/A	1
37863704	MAXO:0000756	Transfusion	TREATS	N/A		MONDO:0011382				1
37863704	Assessment of treatment		TREATS	N/A		MONDO:0011382				1
37863704	Developing laboratory services		TREATS	N/A		Hematological malignancies	N/A	N/A	N/A	1
37863704	MAXO:0000756	Transfusion	TREATS	N/A		Hematological malignancies				1
37863704	Assessment of treatment		TREATS	N/A		Hematological malignancies	N/A	N/A	N/A	1
37883803	MAXO:0000747	Hematopoietic stem cell transplantation	TREATS	elevated cerebral blood flow (CBF)		MONDO:0007374				1
37883803	Hematopoietic stem cell transplant		PREVENTS	overt stroke		Sickle cell disease		Hematopoietic stem cell		1
38015105	Intravenous fluid therapy		TREATS	vaso-occlusive episodes		MONDO:0011382				1
38015105	Intravenous fluid therapy		TREATS	red blood cell sickling		sickle cell disease	intravenous	fluid therapy		1
37783810	Discontinued CRISPR gene therapy		TREATS	symptoms		Sickle-cell disease		CRISPR gene therapy		1
38167227	administration of IV pipracillin/tazobactam		TREATS	purulent discharge		Infected Penile Implants	IV	pipracillin/tazobactam		1
38167227	administration of IV vancomycin		TREATS	purulent discharge		Infected Penile Implants		CHEBI:28001		1
38167227	administration of IV gentamycin		TREATS	purulent discharge		Infected Penile Implants	IV	CHEBI:17833		1
38167227	removal and replacement of penile implants		TREATS	Penile Implants				penile implants	Infected	1
38167227	use of antibiotics		TREATS	purulent discharge		Infected Penile Implants		CHEBI:33281		1
38167227	excision of fibrotic tissue		TREATS	Infected Penile Implants						1
38289184	prophylactic serological matching for ABO, Rh, and K		PREVENTS	red cell alloimmunization		MONDO:0007374		serological matching	red cell alloimmunization	1
38289184	chronic transfusion therapy		TREATS	HP:0007760	SCD					1
38289184	molecular approach to Rh antigen matching		PREVENTS	red cell alloimmunization		MONDO:0007374				1
38000347	Curative bone marrow transplantation (BMT)		TREATS	Sickle cell disease						1
38000347	Fertility preservation		PREVENTS	Infertility		Sickle cell disease		Fertility preservation		1
38000347	Cryopreservation of testicular tissues		PREVENTS	HP:0000789	Infertility	MONDO:0011382				1
38000347	Generation of induced pluripotent stem cell (iPSC) lines		TREATS	Infertility		Sickle cell disease		induced pluripotent stem cell (iPSC) lines		1
37736809	Secondary analysis of patient discharge abstracts		TREATS	lack of consistent documentation		MONDO:0007374				1
38049241	MAXO:0000756	Transfusion	TREATS	worsening of anemia		MONDO:0011382				1
38049241	Exchange transfusions		TREATS	worsening of anemia		MONDO:0011382				1
38069073	Iron chelation therapy		TREATS	toxicity		Excess iron deposition (EID)		CHEBI:68554		1
38069073	Iron chelation therapy		TREATS	adverse prognostic factor		Excess iron deposition (EID)		CHEBI:68554		1
38069073	Iron chelation therapy		TREATS	excess toxic iron in the heart		Excess iron deposition (EID)		CHEBI:68554		1
38069073	Iron chelation therapy		PREVENTS	increased mortality		Excess iron deposition (EID)		CHEBI:68554		1
38069073	Iron chelation therapy		TREATS	toxicity		Excess iron deposition (EID)	using deferiprone/deferoxamine combination	deferiprone/deferoxamine combination		1
38069073	MRI T2* diagnosis		TREATS	none		Excess iron deposition (EID)				1
38019672	conservative management without plasmapheresis		TREATS	HP:0001735	Acute Pancreatitis	MONDO:0006515				1
38019672	Sirolimus		CAUSES	HP:0001953	diabetic ketoacidosis	MONDO:0006515				1
38019672	Sirolimus		CAUSES	HP:0001873	thrombocytopenia	MONDO:0006515				1
37920880	Serum creatinine level measurement		TREATS	HP:0001919	Acute kidney injury	MONDO:0002492				1
37920880	Hospitalization		TREATS	HP:0001919	Acute kidney injury	MONDO:0002492				1
38279581	Implementation		TREATS	Red blood cell alloimmunization		MONDO:0007374		shared transfusion resource		1
38279581	Implementation		TREATS	Delayed hemolytic transfusion reaction (DHTR)		MONDO:0007374		shared transfusion resource		1
38279581	Alloantibody data exchange		TREATS	Red blood cell alloimmunization		MONDO:0007374				1
38279581	Alloantibody data exchange		TREATS	Delayed hemolytic transfusion reaction		Sickle cell disease		Alloantibody data exchange		1
38066847	Prophylactic transfusion		PREVENTS	complications		MONDO:0007374				1
38066847	Coordinated care		TREATS	complications		MONDO:0007374				1
38066847	Case-by-case management approach		TREATS	complications		MONDO:0007374				1
38066847	Hydroxyurea		TREATS	vaso-occlusive complications		MONDO:0007374		CHEBI:44423		1
38158354	Two-dimensional ultrasound assessment		MONITORS	Larger mean hepatic size		Sickle Cell Anemia				1
38158354	Two-dimensional ultrasound assessment		MONITORS	Smaller mean splenic size		MONDO:0011382				1
38158354	Two-dimensional ultrasound assessment		MONITORS	Smaller inferior vena cava diameter		Sickle Cell Anemia		ultrasound assessment	Smaller inferior vena cava diameter	1
38158354	MONITORS		MONITORS	Increased left kidney length and breadth		MONDO:0011382	Two-dimensional	ultrasound assessment		1
37957026	Haematopoietic stem cell transplantation		TREATS	acute and chronic organ damage		MONDO:0011382				1
37957026	Haematopoietic stem cell transplantation		TREATS	physical constraints		Sickle cell disease		Haematopoietic stem cell transplantation		1
37957026	Haematopoietic stem cell transplantation		TREATS	neurological constraints		MONDO:0011382				1
37957026	MAXO:0000750	Conditioning regimen	TREATS	acute and chronic organ damage		MONDO:0011382	with Busulfan	CHEBI:28901		1
37957026	MAXO:0000750	Conditioning regimen	TREATS	acute and chronic organ damage		MONDO:0011382	with Fludarabin	Fludarabin		1
37957026	MAXO:0000750	Conditioning regimen	TREATS	acute and chronic organ damage		MONDO:0011382	with Treosulfan	CHEBI:82557		1
37815822	Quantitative sensory testing		TREATS	HP:0012532	Chronic pain	MONDO:0011382				1
37815822	Quantitative sensory testing		TREATS	Sensory abnormalities in mechanical sensitivity and thresholds		MONDO:0011382				1
37815822	Quantitative sensory testing		TREATS	Abnormal pressure pain thresholds		Sickle cell disease		Quantitative sensory testing	Abnormal pressure pain thresholds	1
37815822	Quantitative sensory testing		TREATS	Sensory abnormalities in thermal pain thresholds and tolerance (cold and warm)		MONDO:0011382				1
37815822	Quantitative sensory testing		TREATS	Abnormalities in temporal summation		MONDO:0011382				1
37965881	Monitoring for dermatologic complications		TREATS	Dermatologic complications		MONDO:0011382				1
37965881	Involvement of dermatology		TREATS	Dermatologic complications		MONDO:0011382				1
38214290	Catheter Ablation		TREATS	HP:0005110	Atrial Fibrillation	Sickle Cell Disorders				1
38214290	Rhythm Control		TREATS	HP:0005110	Atrial Fibrillation	Sickle Cell Disorders				1
37889869	MAXO:0001001	Gene therapies	TREATS	Sickle cell disease						1
38212256	MAXO:0001001	Gene therapies	TREATS	Sickle cell disease			with Casgevy	Casgevy		1
38212256	MAXO:0001001	Gene therapies	TREATS	Sickle cell disease			with Lyfgenia	Lyfgenia		1
38302122	hematopoietic cell transplantation		TREATS	chronic hemolytic anemia		MONDO:0007374	allogeneic	allogeneic hematopoietic cell		1
38302122	allogeneic hematopoietic cell transplantation		TREATS	debilitating vaso-occlusive crises		MONDO:0007374				1
38302122	allogeneic hematopoietic cell transplantation		TREATS	stroke		MONDO:0007374		allogeneic hematopoietic cell transplantation		1
38302122	gene therapy		TREATS	chronic hemolytic anemia		MONDO:0007374		gene therapy		1
38302122	MAXO:0001001	Gene therapies	TREATS	debilitating vaso-occlusive crises		MONDO:0007374		gene therapy		1
38302122	MAXO:0001001	Gene therapies	TREATS	HP:0001297	stroke	MONDO:0007374				1
38082534	MAXO:0000747	Hematopoietic stem cell transplantation	TREATS	thalassemia						1
38082534	MAXO:0000950	supportive care	TREATS	thalassemia						1
38082534	MAXO:0000950	supportive care	TREATS	sickle cell disease						1
37728227	Newborn screening		PREVENTS	misdiagnosis		MONDO:0011382				1
37728227	Cord blood sampling		DETECTS	Sickle cell disease		Newborns				1
37728227	Use of		DETECTS	Sickle cell disease		Newborns		SickleScan		1
37728227	Use		DETECTS	Sickle cell disease		Newborns		HemotypeSC		1
37728227	High-performance liquid chromatography		DETECTS	Sickle cell disease		Newborns		High-performance liquid chromatography		1
38422317	MAXO:0000756	Transfusion	TREATS	symptomatic		MONDO:0011382		packed red blood cells		1
38422317	prescription		PREVENTS	asymptomatic		sickle cell anemia		packed red blood cells		1
38422317	calculation of the transfusion volume		PREVENTS	symptomatic		MONDO:0011382				1
