Citation	Subject	Subject Label	Non grounded Subject	Potential MAXO	Predicate	Object	Object Label	Non grounded Object	Potential HP	Qualifier	Qualifier Label	Non grounded Qualifier	Potential MONDO	Subject Qualifier	Subject Extension	Object Extension	Count
17928873	maxo:0001001	gene therapy		[]	treats			adenosine deaminase deficiency	[]				[]	retroviral-mediated	retroviral-mediated gene therapy		1
14760277	maxo:0010030	bone marrow transplantation		[]	treats	hp:0004430	severe combined immunodeficiency		[]			adenosine deaminase-deficient severe combined immunodeficiency	[('MONDO:0021094', 'immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]				1
22348551	maxo:0001001	gene therapy		[]	treats			absence of adenosine deaminase	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
21375467			development	[]	prevents			genotoxicity	[]			genotoxicity	[]		safer vectors		1
21375467			safer gene therapy protocols	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents			genotoxicity	[]			genotoxicity	[]		gene therapy protocols		1
21375467			integration site analysis	[]	prevents			genotoxicity	[]			genotoxicity	[]				1
21375467			development	[]	prevents			clonal expansion	[]			genotoxicity	[]		safer vectors		1
21375467			safer gene therapy protocols	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents			clonal expansion	[]			genotoxicity	[]		gene therapy protocols		1
21375467			integration site analysis	[]	prevents			clonal expansion	[]			genotoxicity	[]				1
21375467			development	[]	prevents	hp:0001909	leukemia		[]			genotoxicity	[]		safer vectors		1
21375467			safer gene therapy protocols	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents	hp:0001909	leukemia		[]			genotoxicity	[]		gene therapy protocols		1
21375467			integration site analysis	[]	prevents	hp:0001909	leukemia		[]			genotoxicity	[]				1
21843190			bone marrow transplant	[]	treats	hp:0001888	lymphopenia		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
21843190			bone marrow transplant	[]	prevents	hp:0031690	opportunistic infection		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
22805442			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			recurrent bronchitis	[('HP:0002837', 'Recurrent bronchitis'), ('HP:0012387', 'Bronchitis')]			delayed-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	with reduced intensity conditioning	reduced intensity conditioning		1
22805442			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			bronchiectasia	[]			delayed-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	with reduced intensity conditioning	reduced intensity conditioning		1
22805442			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			lymphopenia	[('HP:0001888', 'Lymphopenia')]			delayed-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	with reduced intensity conditioning	reduced intensity conditioning		1
22805442			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			autoimmune thyroiditis	[('HP:0100646', 'Thyroiditis')]			delayed-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	with reduced intensity conditioning	reduced intensity conditioning		1
22805442			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			neutropenia	[('HP:0001875', 'Neutropenia')]			delayed-onset adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	with reduced intensity conditioning	reduced intensity conditioning		1
22805442			engraftment	[]	treats			delayed-onset adenosine deaminase deficiency	[('HP:0003674', 'Onset')]				[]				1
22805442			treatment	[]	treats			delayed-onset adenosine deaminase deficiency	[('HP:0003674', 'Onset')]				[]	with busulfan	chebi:28901		1
22805442			treatment	[]	treats			delayed-onset adenosine deaminase deficiency	[('HP:0003674', 'Onset')]				[]	with fludarabine	fludarabine		1
33374035			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			adenosine deaminase deficiency	[]				[]		enzyme replacement therapy		1
33374035	maxo:0000747	allogenic or autologous hematopoietic stem cell transplantation (hsct) with gene therapy		[]	treats			adenosine deaminase deficiency	[]				[]	with gene therapy	gene therapy		1
33374035			haploidentical stem cell transplant	[]	treats			adenosine deaminase deficiency	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]				1
33374035			prophylaxis	[]	prevents			graft-versus-host disease	[]				[]		chebi:4027		1
35643347			enzyme replacement treatment	[]	treats			adenosine deaminase deficiency	[]				[]	with adagen	adagen		1
35643347			enhanced solubilization of drug	[]	prevents			solubility issues	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
35643347			controlled release	[]	prevents			rapid metabolization	[('HP:0001370', 'RA')]	mondo:0007064	adenosine deaminase deficiency		[]		controlled release		1
35643347			reduced immunogenicity	[]	prevents			immune response	[]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]		adenosine deaminase deficiency		1
35643347			prolonged circulation	[]	prevents			quick elimination	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
26602134			urine purine metabolite determination by uplc-tandem mass spectrometry	[('MAXO:0009070', 'SPECT')]	treats	hp:0034368	urolithiasis		[]			inborn errors of purine metabolism	[('MONDO:0021140', 'inborn')]				1
26602134			urine purine metabolite determination by uplc-tandem mass spectrometry	[('MAXO:0009070', 'SPECT')]	prevents			primary immune deficiency	[('HP:0002721', 'Immune deficiency')]			inborn errors of purine metabolism	[('MONDO:0021140', 'inborn')]				1
26602134			uplc-tandem mass spectrometry	[('MAXO:0009070', 'SPECT')]	treats			severe intellectual disability	[('HP:0001249', 'Intellectual disability'), ('HP:0001249', 'Intellectual disability')]			inborn errors of purine metabolism	[('MONDO:0021140', 'inborn')]		urine purine metabolite determination		1
26602134			urine purine metabolite determination	[]	treats			neurological symptoms	[]			inborn errors of purine metabolism	[('MONDO:0021140', 'inborn')]		uplc-tandem mass spectrometry		1
11435465			ex vivo experiments	[]	treats			tcr activation defects of t cells	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
11435465			in vivo examination	[]	treats			severe depletion of t and b lymphocytes	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
11435465			ex vivo experiments	[]	treats			t cell apoptosis in thymi	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		chebi:16335		1
11435465			ex vivo experiments	[]	treats			defects in t and b cell development	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
29433935	maxo:0001001	gene therapy		[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	with retroviral vector encoding the human ada cdna	retroviral vector encoding the human ada cdna		1
29433935	maxo:0001001	gene therapy		[]	treats			impaired production and function of t, b, and nk cells	[]	mondo:0007064	adenosine deaminase deficiency		[]	with retroviral vector encoding the human ada cdna	retroviral vector encoding the human ada cdna		1
17614781			autoimmune thyroiditis	[]	treats	hp:0000872	autoimmune thyroiditis		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
17614781			acquired hypothyroidism	[]	treats	hp:0000832	acquired hypothyroidism		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
18597656			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0031690	opportunistic infections		[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]		enzyme replacement therapy		1
18597656			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			opportunistic infections	[('HP:0031690', 'Opportunistic infection')]			ada-scid	[('MONDO:0004975', 'ADA-SCID'), ('MONDO:0007088', 'AD')]				1
18597656	maxo:0001001	gene therapy		[]	treats	hp:0031690	opportunistic infections		[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	using retroviral vectors	retroviral vectors		1
18597656	maxo:0001001	gene therapy		[]	treats	hp:0031690	opportunistic infections		[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	recombinant adeno-associated virus-based	recombinant adeno-associated virus-based gene therapy		1
18597656			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			metabolic anomalies	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]		enzyme replacement therapy		1
18597656	maxo:0010030	bone marrow transplantation		[]	treats			metabolic anomalies	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]				1
18597656	maxo:0001001	gene therapy		[]	treats			metabolic anomalies	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	using	retroviral vectors		1
18597656	maxo:0001001	gene therapy		[]	treats			metabolic anomalies	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	recombinant adeno-associated virus-based	recombinant adeno-associated virus-based gene therapy		1
18597656			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			multiple organ system pathology	[]			ada-scid	[('MONDO:0004975', 'ADA-SCID'), ('MONDO:0007088', 'AD')]		enzyme replacement therapy		1
18597656			bone marrow transplantation	[('MAXO:0000068', 'bone marrow transplantation'), ('MAXO:0010030', 'transplantation')]	treats			multiple organ system pathology	[]			ada-scid	[('MONDO:0004975', 'ADA-SCID'), ('MONDO:0007088', 'AD')]		bone marrow transplantation		1
18597656	maxo:0001001	gene therapy		[]	treats			multiple organ system pathology	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	using	retroviral vectors		1
18597656	maxo:0001001	gene therapy		[]	treats			multiple organ system pathology	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	recombinant adeno-associated virus-based	recombinant adeno-associated virus-based gene therapy		1
24488786			gene transfer into hematopoietic stem cells	[]	treats			primary immunodeficiency diseases	[('HP:0002721', 'Immunodeficiency')]				[]		gene transfer		1
24488786			development and application of new generations	[]	prevents	hp:0002488	acute leukemias		[]	mondo:0003778	primary immunodeficiencies		[]	new generations of	viral vectors		1
20493398	maxo:0010030	bone marrow transplantation		[]	treats			severe lymphopenia	[('HP:0001888', 'Lymphopenia'), ('HP:0012828', 'Severe')]	mondo:0007064	adenosine deaminase (ada) deficiency		[]				1
20493398			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			severe lymphopenia	[('HP:0001888', 'Lymphopenia'), ('HP:0012828', 'Severe')]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	with peg-ada	peg-ada		1
20493398			autologous hematopoietic stem cell gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			severe lymphopenia	[('HP:0001888', 'Lymphopenia'), ('HP:0012828', 'Severe')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	autologous	hematopoietic stem cell gene therapy		1
9865602			t-cell-directed gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			ada deficiency	[]				[]				1
9865602			stimulation with il-4	[]	treats			elevation of serum ige level	[]	mondo:0007064	adenosine deaminase deficiency		[]	with il-4	il-4		1
9865602			stimulation with il-4	[]	treats			peripheral eosinophil count	[('HP:0030646', 'Peripheral')]	mondo:0007064	adenosine deaminase deficiency		[]	with il-4	il-4		1
21057082	maxo:0000747	hematopoietic stem cell transplantation		[]	treats			accumulation of toxic metabolites	[]			scid	[('MONDO:0015974', 'SCID')]		hematopoietic stem cell	toxic metabolites	1
21057082			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			accumulation of toxic metabolites	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		pegylated bovine ada (peg-ada)		1
21057082	maxo:0000747	hematopoietic stem cell transplantation		[]	treats			decrease in circulating lymphocytes	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		hematopoietic stem cell transplantation (hsct)	cd19(+)	1
21057082			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	prevents			fatal outcome	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	with pegylated bovine ada (peg-ada)	pegylated bovine ada (peg-ada)	fatal outcome in early infancy	1
21057082	maxo:0000747	hematopoietic stem cell transplantation		[]	prevents			t cell repertoires	[]			scid	[('MONDO:0015974', 'SCID')]		hematopoietic stem cell	narrowing	1
21057082			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			narrowing t cell repertoires	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		pegylated bovine ada (peg-ada)		1
11060694			treatment	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]		peg-ada		1
36464395			early detection	[]	prevents			overdiagnosis risk	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]				1
15236670			haematopoietic stem cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			life-threatening infections	[]			severe combined immune deficiency	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]		haematopoietic stem cell transplantation		1
15236670			haploidentical transplants	[]	treats			life-threatening infections	[]			severe combined immune deficiency	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]		haploidentical transplants		1
15236670			retroviral gene delivery	[]	treats			life-threatening infections	[]			severe combined immune deficiency	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]		retroviral gene delivery		1
15236670			ex vivo gene transfer	[]	treats			life-threatening infections	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
28319446			bone-marrow transplant	[]	treats			symptoms	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]	from a matched related donor	bone-marrow transplant	immunologic and nonimmunologic	1
28319446			ex vivo gene therapy of patient bone-marrow cd34+ cells	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			immunologic and nonimmunologic symptoms	[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]		gsk2696273		1
36719776			transamniotic fetal administration	[]	prevents			inherited metabolic disorders	[]				[]	with human adenosine deaminase (ada)	genetically modified hematopoietic stem cells		1
36719776			transamniotic fetal administration	[]	prevents			hemoglobinopathies	[]				[]		genetically modified hematopoietic stem cells	with human adenosine deaminase (ada)	1
36719776			transamniotic fetal administration of genetically modified hematopoietic stem cells	[]	prevents	hp:0002721	immune deficiency		[]				[]	with human adenosine deaminase (ada)	chebi:39048		1
9612707	maxo:0001001	gene therapy		[]	treats	hp:0004430	scid		[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]		gene therapy		1
9612707	maxo:0010030	bone marrow transplantation		[]	treats	hp:0004430	scid		[]	mondo:0007064	adenosine deaminase (ada) deficiency		[]				1
9612707			cost assessment	[]	prevents			financial burden	[]			severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]	treatment	cost assessment		1
9612707			hospitalization	[]	treats			severe combined immunodeficiency	[('HP:0002721', 'Severe combined immunodeficiency'), ('HP:0004430', 'Combined immunodeficiency')]			adenosine deaminase deficiency	[('MONDO:0004975', 'adenosine deaminase deficiency'), ('MONDO:0007088', 'AD')]	none	adenosine deaminase deficiency	none	1
10048399			autologous lymphocytes transduced with a human ada gene	[]	treats			adenosine deaminase deficiency	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
24471251			in vivo modification	[]	treats			gene-related diseases	[]				[]				1
24471251			ex vivo modification	[]	treats			gene-related diseases	[]				[]				1
24471251			gene transfer protocols	[]	treats			diseases	[]			gene-related	[('MONDO:0016019', 'RE')]	with retrovirus	retrovirus	gene-related	1
24471251			gene transfer protocols	[]	treats			gene-related diseases	[]				[]	with adenovirus	adenovirus		1
24471251			gene transfer protocols	[]	treats			gene-related diseases	[]			n/a	[]	with adeno-associated virus	adeno-associated virus	n/a	1
31261096			newborn screening	[]	prevents			increased risk of infections	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
31261096			protective isolation	[]	prevents			increased risk of infections	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
31261096			initiation of prophylactic antimicrobials	[]	prevents			increased risk of infections	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	prophylactic	chebi:33281		1
31261096			blood product transfusions	[('MAXO:0000756', 'transfusion')]	prevents			increased risk of infections	[]			severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]	caution with	blood product		1
31261096			avoidance of live vaccinations	[('MAXO:0001017', 'vaccination')]	prevents			increased risk of infections	[]			severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]		live vaccinations		1
31261096	maxo:0010030	bone marrow transplantation		[]	treats			abnormal t-cell maturation	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
31261096	maxo:0000068	transplantation		[]	treats			abnormal t-cell maturation	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		stem cell		1
31261096			enzyme replacement	[]	treats			abnormal t-cell maturation	[]			severe combined immunodeficiency	[('MONDO:0021094', 'severe combined immunodeficiency'), ('MONDO:0015974', 'severe combined immunodeficiency')]		enzyme		1
31261096	maxo:0001001	gene therapy		[]	treats			abnormal t-cell maturation	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		gene therapy		1
26730942			directed differentiation of murine pscs	[]	prevents			abnormal pathology	[]			airway disease	[('MONDO:0011126', 'Air'), ('MONDO:0100014', 'AIR')]				1
26730942			intratracheal transplantation	[('MAXO:0000068', 'transplantation')]	treats			acute lung injury	[('HP:0011009', 'Acute')]			airway disease	[('MONDO:0011126', 'Air'), ('MONDO:0100014', 'AIR')]		alveolar-like macrophages		1
26730942			intratracheal transplantation	[('MAXO:0000068', 'transplantation')]	promotes			recovery	[]			airway disease	[('MONDO:0011126', 'Air'), ('MONDO:0100014', 'AIR')]		alveolar-like macrophages	with granulocyte-macrophage colony-stimulating factor	1
10942363			stem cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			severe immunodeficiency states	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]	with fludarabine-melphalan-anti-lymphocyte globulin	fludarabine-melphalan-anti-lymphocyte globulin		1
10942363			conditioning therapy	[('MAXO:0001298', 'therapy')]	treats			severe organ dysfunction	[('HP:0012828', 'Severe'), ('HP:0012828', 'Severe')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]				1
10942363			conditioning therapy	[('MAXO:0001298', 'therapy')]	prevents			acute graft-versus-host disease (gvhd)	[('HP:0011009', 'Acute')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]				1
10942363			nonmyeloablative preparative regimen	[]	treats			immunodeficiency states	[('HP:0002721', 'Immunodeficiency')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]		nonmyeloablative preparative regimen	severe	1
10942363			engraftment	[]	treats			severe immunodeficiency states	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]				1
10942363			immune reconstitution	[]	treats			severe immunodeficiency states	[('HP:0002721', 'Immunodeficiency'), ('HP:0012828', 'Severe')]			congenital immunodeficiencies	[('MONDO:0020122', 'congenital'), ('MONDO:0021140', 'IMM')]				1
33359138			long-term enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			adenosine deaminase deficiency	[]				[]	long-term	enzyme replacement therapy		1
11434885			hematopoietic stem-cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			primary immunodeficiencies	[]				[]				1
11434885			hematopoietic stem-cell transplantation	[('MAXO:0000068', 'transplantation')]	treats			primary immunodeficiencies	[]				[]	with colony stimulating factors	colony stimulating factors		1
11783525			carrier erythrocyte entrapped adenosine deaminase therapy	[('MAXO:0001298', 'therapy')]	treats			adenosine deaminase deficiency	[]				[]		adenosine deaminase		1
38355973			autologous cd34+ cell gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	following busulfan reduced-intensity conditioning	chebi:28901		1
38355973			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	prevents	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]	long-term	enzyme replacement therapy		1
38355973	maxo:0001479	allogeneic hematopoietic stem cell transplantation		[]	prevents	hp:0004430	severe combined immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]				1
9801258			enzyme replacement	[]	treats	hp:0004430	severe combined immunodeficiency disease (scid)		[]	mondo:0007064	adenosine deaminase deficiency		[]		chebi:46793		1
9801258	maxo:0001001	gene therapy		[]	treats	hp:0004430	severe combined immunodeficiency disease (scid)		[]	mondo:0007064	adenosine deaminase deficiency		[]		gene therapy		1
24578017			newborn screening	[]	prevents			t-cell impairment	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
24578017			molecular screen for trecs	[]	detects			low or borderline trecs	[('HP:0012827', 'Borderline'), ('HP:0012827', 'Borderline')]	mondo:0015974	severe combined immunodeficiency (scid)		[]		trecs	low or borderline	1
24578017			diagnostic evaluation	[]	detects			t-cell impairment	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
24578017			flow cytometry	[]	detects			adenosine deaminase deficiency	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		adenosine deaminase		1
24578017	maxo:0001006	cbc (complete blood count)		[]	detects			il2rg-related scid	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		cbc (complete blood count)		1
24578017			diagnostic evaluation	[]	detects			idiopathic t-cell lymphopenia	[('HP:0001888', 'Lymphopenia')]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
26876279			newborn screening	[]	prevents			death	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
26876279			treatment	[]	treats	hp:0004430	severe combined immunodeficiency		[]	mondo:0015974	severe combined immunodeficiency (scid)		[]	with	adenosine deaminase		1
30194989			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats	hp:0002721	immunodeficiency		[]	mondo:0007064	adenosine deaminase deficiency		[]		enzyme replacement therapy (ert)		1
30194989			allogeneic hematopoietic stem cell transplantation	[('MAXO:0000068', 'allogeneic hematopoietic stem cell transplantation'), ('MAXO:0000747', 'hematopoietic stem cell transplantation')]	treats			immune deficiency	[('HP:0002721', 'Immune deficiency')]			severe combined immune deficiency	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]		allogeneic hematopoietic stem cell transplantation	adenosine deaminase deficiency	1
30194989			hsc-gt	[]	treats			immune deficiency	[('HP:0002721', 'Immune deficiency')]			severe combined immune deficiency caused by adenosine deaminase deficiency	[('MONDO:0002125', 'adenosine deaminase deficiency'), ('MONDO:0004975', 'SE')]		gammaretrovirus-mediated autologous hematopoietic stem cell gene therapy		1
30194989			hsc-gt	[]	treats	hp:0002721	immunodeficiency		[]			severe combined immune deficiency caused by adenosine deaminase deficiency	[('MONDO:0002125', 'adenosine deaminase deficiency'), ('MONDO:0004975', 'SE')]		lentivirus-mediated autologous hematopoietic stem cell gene therapy		1
30194989			hsct	[('MAXO:0000747', 'HSCT')]	treats			immune deficiency	[('HP:0002721', 'Immune deficiency')]			severe combined immune deficiency	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]	with alternative donors	alternative donors	adenosine deaminase deficiency	1
23897312			newborn screening	[]	prevents			delay in diagnosis	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		newborn screening		1
23897312			evaluation of clinical and laboratory findings	[]	treats			overlooked symptoms	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
14607964			investigation of b cell deficiency	[]	treats			impaired b cell development	[]	mondo:0007064	adenosine deaminase deficiency		[]				1
9633852	maxo:0001001	gene therapy		[]	treats	hp:0025318	ovarian carcinoma		[]				[]				1
22198747			developing safer vectors	[]	prevents			clonal expansion	[]			insertional mutagenesis	[]		safer vectors		1
22198747			developing safer vectors	[]	prevents			development of leukemia	[('HP:0001909', 'Leukemia')]			insertional mutagenesis	[]		insertional mutagenesis		1
22198747			lower-risk gene therapy protocols	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents			clonal expansion	[]			insertional mutagenesis	[]	lower-risk	gene therapy protocols		1
22198747			lower-risk gene therapy protocols	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	prevents			development of leukemia	[('HP:0001909', 'Leukemia')]			insertional mutagenesis	[]	lower-risk	gene therapy protocols		1
22198747			predicting genotoxicity	[]	prevents			clonal expansion	[]			insertional mutagenesis	[]				1
22198747			predicting genotoxicity	[]	prevents			development of leukemia	[('HP:0001909', 'Leukemia')]			insertional mutagenesis	[]				1
22198747			mapping vector integration sites	[]	prevents			clonal expansion	[]			insertional mutagenesis	[]				1
22198747			mapping vector integration sites	[]	prevents			development of leukemia	[('HP:0001909', 'Leukemia')]			insertional mutagenesis	[]				1
22198747			minimizing genotoxicity	[]	prevents			clonal expansion	[]			insertional mutagenesis	[]				1
22198747			minimizing genotoxicity	[]	prevents			development of leukemia	[('HP:0001909', 'Leukemia')]			insertional mutagenesis	[]				1
15773344			gene therapy protocol targeting peripheral blood lymphocytes (pbls)	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			low levels of cd8+ t lymphocytes	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]				1
15773344	maxo:0000757	infusion		[]	treats			low serum immunoglobulin	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		autologous pbls transduced with retroviral vector lasn encoding adacdna		1
15773344	maxo:0000757	infusion		[]	treats			lack of specific antibodies	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		autologous pbls transduced with retroviral vector lasn encoding adacdna	specific	1
15773344	maxo:0000757	infusion		[]	treats			delayed type hypersensitivity skin tests	[('HP:0041092', 'Hypersensitivity')]	mondo:0015974	severe combined immunodeficiency (scid)		[]	autologous	autologous pbls transduced with retroviral vector lasn encoding adacdna	negative delayed type hypersensitivity skin tests	1
15773344			treatment	[]	treats			systemic toxicity	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		peg-ada		1
15773344			treatment	[]	treats			poor liver function	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		peg-ada		1
15773344			treatment	[]	treats			systemic toxicity	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		autologous bone marrow cd34+ cells engineered with retroviral vector gcsapm-ada		1
15773344			treatment	[]	treats			poor liver function	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		autologous bone marrow cd34+ cells engineered with retroviral vector gcsapm-ada		1
23583799			gene therapy	[('MAXO:0001001', 'gene therapy'), ('MAXO:0001298', 'therapy')]	treats			t cell immunodeficiencies	[]			severe combined immunodeficiencies	[('MONDO:0002125', 'SE'), ('MONDO:0020122', 'IMM')]		gene therapy		1
23583799			use of self inactivated (sin) retro(or lenti) viruses	[]	treats			t cell immunodeficiencies	[]	mondo:0015974	severe combined immunodeficiency (scid)		[]		self inactivated (sin) retro(or lenti) viruses		1
23179487			enzyme replacement therapy	[('MAXO:0001298', 'therapy')]	treats			scapular spurring	[]			ada-deficiency scids	[('MONDO:0004975', 'ADA'), ('MONDO:0007088', 'SCID')]		adenosine deaminase		1
